sku_id,sku_name,category,unit_price_idr,margin_pct,supplier,is_active,introduced_date
SKU-00618,Resep 00618,apotek_resep,53303,9.8,L'Oreal Indonesia,1,2011-11-15
SKU-00619,Resep 00619,apotek_resep,247000,15.0,Mustika Ratu,1,2015-05-06
SKU-00620,Resep 00620,apotek_resep,210000,8.5,Dexa Medica,1,2015-01-09
SKU-00621,Resep 00621,apotek_resep,218000,9.9,L'Oreal Indonesia,1,2013-10-13
SKU-00622,Resep 00622,apotek_resep,51777,12.5,Sanbe,1,2016-04-20
SKU-00623,Resep 00623,apotek_resep,174000,8.7,L'Oreal Indonesia,1,2011-01-03
SKU-00624,Resep 00624,apotek_resep,23458,12.0,PIM Pharma,1,2010-08-05
SKU-00625,Resep 00625,apotek_resep,176000,12.5,Dexa Medica,1,2014-03-23
SKU-00626,Resep 00626,apotek_resep,91463,14.3,Abbott Nutrition,0,2017-08-14
SKU-00627,Resep 00627,apotek_resep,111000,13.9,Pharos Indonesia,1,2010-07-23
SKU-00628,Resep 00628,apotek_resep,219000,13.5,Sanbe,1,2015-06-22
SKU-00629,Resep 00629,apotek_resep,84384,10.8,Pharos Indonesia,1,2015-02-27
SKU-00630,Resep 00630,apotek_resep,125000,13.3,Indofarma,1,2012-09-02
SKU-00631,Resep 00631,apotek_resep,106000,12.6,Indofarma,1,2011-11-23
SKU-00632,Resep 00632,apotek_resep,99178,11.4,L'Oreal Indonesia,1,2012-01-07
SKU-00633,Resep 00633,apotek_resep,11649,13.0,Abbott Nutrition,1,2016-02-26
SKU-00634,Resep 00634,apotek_resep,147000,12.5,Wardah,1,2017-01-02
SKU-00635,Resep 00635,apotek_resep,93941,8.4,Dexa Medica,1,2013-11-22
SKU-00636,Resep 00636,apotek_resep,142000,11.2,Beurer ID,1,2019-04-03
SKU-00637,Resep 00637,apotek_resep,14667,13.1,Wardah,1,2017-10-02
SKU-00638,Resep 00638,apotek_resep,68617,12.9,Combiphar,0,2010-05-27
SKU-00639,Resep 00639,apotek_resep,213000,8.7,Tempo Scan,1,2011-02-04
SKU-00640,Resep 00640,apotek_resep,135000,12.2,Pyridam Farma,1,2013-07-11
SKU-00641,Resep 00641,apotek_resep,218000,13.9,Unilever Wellness,1,2019-09-05
SKU-00642,Resep 00642,apotek_resep,89302,13.9,Soho Global,1,2019-03-11
SKU-00643,Resep 00643,apotek_resep,21573,8.8,Combiphar,1,2012-12-12
SKU-00644,Resep 00644,apotek_resep,150000,9.2,Pyridam Farma,1,2010-03-04
SKU-00645,Resep 00645,apotek_resep,212000,13.9,Unilever Wellness,1,2010-08-03
SKU-00646,Resep 00646,apotek_resep,6664,8.1,Pharos Indonesia,1,2019-05-14
SKU-00647,Resep 00647,apotek_resep,187000,13.7,Wardah,1,2013-03-21
SKU-00648,Resep 00648,apotek_resep,76027,11.7,Mustika Ratu,1,2012-10-23
SKU-00649,Resep 00649,apotek_resep,14862,12.2,Wardah,1,2011-11-27
SKU-00650,Resep 00650,apotek_resep,210000,10.1,Mustika Ratu,0,2013-04-04
SKU-00651,Resep 00651,apotek_resep,144000,14.8,P&G Indonesia,1,2018-09-08
SKU-00652,Resep 00652,apotek_resep,127000,13.4,Soho Global,1,2013-02-26
SKU-00653,Resep 00653,apotek_resep,44116,12.8,Wardah,1,2012-11-02
SKU-00654,Resep 00654,apotek_resep,19163,12.5,Indofarma,1,2014-06-20
SKU-00655,Resep 00655,apotek_resep,216000,14.2,L'Oreal Indonesia,0,2010-09-06
SKU-00656,Resep 00656,apotek_resep,46430,13.5,Wardah,1,2011-04-24
SKU-00657,Resep 00657,apotek_resep,122000,12.1,Bristol-Myers ID,1,2015-04-25
SKU-00658,Resep 00658,apotek_resep,33870,10.3,Sanbe,1,2016-04-13
SKU-00659,Resep 00659,apotek_resep,239000,9.5,Wardah,1,2010-07-05
SKU-00660,Resep 00660,apotek_resep,61666,14.5,L'Oreal Indonesia,1,2015-03-15
SKU-00661,Resep 00661,apotek_resep,194000,9.4,P&G Indonesia,1,2013-06-05
SKU-00662,Resep 00662,apotek_resep,13413,12.8,Dexa Medica,1,2011-08-15
SKU-00663,Resep 00663,apotek_resep,115000,9.2,Bristol-Myers ID,1,2014-10-06
SKU-00664,Resep 00664,apotek_resep,212000,13.6,Tempo Scan,1,2018-04-03
SKU-00665,Resep 00665,apotek_resep,113000,14.0,Wardah,1,2013-10-16
SKU-00666,Resep 00666,apotek_resep,224000,11.2,Kalbe Farma,1,2013-04-11
SKU-00667,Resep 00667,apotek_resep,119000,12.1,Abbott Nutrition,1,2019-01-14
SKU-00668,Resep 00668,apotek_resep,16593,8.3,Wardah,1,2018-01-14
SKU-00669,Resep 00669,apotek_resep,144000,10.8,Sanbe,1,2013-02-18
SKU-00670,Resep 00670,apotek_resep,202000,8.1,Mustika Ratu,1,2012-06-10
SKU-00671,Resep 00671,apotek_resep,67668,12.5,Pharos Indonesia,0,2014-03-23
SKU-00672,Resep 00672,apotek_resep,125000,14.0,Abbott Nutrition,0,2017-08-25
SKU-00673,Resep 00673,apotek_resep,41339,14.1,Unilever Wellness,1,2015-11-15
SKU-00674,Resep 00674,apotek_resep,190000,12.4,Pharos Indonesia,1,2015-09-02
SKU-00675,Resep 00675,apotek_resep,82749,11.0,PIM Pharma,1,2019-09-19
SKU-00676,Resep 00676,apotek_resep,213000,9.5,Pharos Indonesia,1,2015-12-02
SKU-00677,Resep 00677,apotek_resep,140000,14.6,P&G Indonesia,1,2011-07-12
SKU-00678,Resep 00678,apotek_resep,127000,12.3,P&G Indonesia,1,2018-12-03
SKU-00679,Resep 00679,apotek_resep,152000,13.0,Soho Global,1,2015-04-18
SKU-00680,Resep 00680,apotek_resep,34768,12.5,Abbott Nutrition,1,2013-12-25
SKU-00681,Resep 00681,apotek_resep,64097,10.2,PIM Pharma,1,2016-05-02
SKU-00682,Resep 00682,apotek_resep,21611,10.6,L'Oreal Indonesia,1,2018-02-16
SKU-00683,Resep 00683,apotek_resep,191000,11.7,Beurer ID,1,2017-10-12
SKU-00684,Resep 00684,apotek_resep,215000,12.7,Pharos Indonesia,1,2017-02-03
SKU-00685,Resep 00685,apotek_resep,107000,14.3,Indofarma,1,2011-02-06
SKU-00686,Resep 00686,apotek_resep,77336,8.8,Combiphar,1,2013-09-21
SKU-00687,Resep 00687,apotek_resep,10948,10.1,Beurer ID,1,2017-06-14
SKU-00688,Resep 00688,apotek_resep,121000,13.2,Kalbe Farma,1,2011-01-28
SKU-00689,Resep 00689,apotek_resep,215000,9.6,OmronID,1,2016-10-11
SKU-00690,Resep 00690,apotek_resep,177000,12.5,Bristol-Myers ID,1,2018-09-15
SKU-00691,Resep 00691,apotek_resep,125000,10.1,Combiphar,1,2014-03-26
SKU-00692,Resep 00692,apotek_resep,73159,9.6,P&G Indonesia,1,2010-03-12
SKU-00693,Resep 00693,apotek_resep,79549,11.2,Tempo Scan,1,2012-12-18
SKU-00694,Resep 00694,apotek_resep,79775,9.3,Tempo Scan,1,2012-03-08
SKU-00695,Resep 00695,apotek_resep,35649,8.3,Bristol-Myers ID,1,2017-05-12
SKU-00696,Resep 00696,apotek_resep,53364,9.4,Dexa Medica,1,2015-03-12
SKU-00697,Resep 00697,apotek_resep,123000,11.8,Tempo Scan,1,2011-01-13
SKU-00698,Resep 00698,apotek_resep,249000,11.5,Combiphar,1,2015-03-01
SKU-00699,Resep 00699,apotek_resep,199000,11.8,OmronID,1,2014-08-10
SKU-00700,Resep 00700,apotek_resep,203000,14.9,Abbott Nutrition,1,2019-12-15
SKU-00701,Resep 00701,apotek_resep,93784,12.8,Wardah,1,2012-11-18
SKU-00702,Resep 00702,apotek_resep,35638,10.2,Unilever Wellness,1,2013-08-12
SKU-00703,Resep 00703,apotek_resep,29243,10.3,Soho Global,1,2013-05-07
SKU-00704,Resep 00704,apotek_resep,10910,8.6,L'Oreal Indonesia,1,2011-09-13
SKU-00705,Resep 00705,apotek_resep,55973,11.4,OmronID,1,2015-07-05
SKU-00706,Resep 00706,apotek_resep,193000,14.0,P&G Indonesia,1,2010-05-12
SKU-00707,Resep 00707,apotek_resep,97105,10.2,L'Oreal Indonesia,1,2011-04-24
SKU-00708,Resep 00708,apotek_resep,238000,11.1,Mustika Ratu,1,2014-03-26
SKU-00709,Resep 00709,apotek_resep,196000,14.8,Mustika Ratu,1,2016-03-27
SKU-00710,Resep 00710,apotek_resep,159000,12.2,Combiphar,1,2017-09-11
SKU-00711,Resep 00711,apotek_resep,22331,14.5,Abbott Nutrition,1,2011-01-14
SKU-00712,Resep 00712,apotek_resep,172000,14.4,Mustika Ratu,1,2017-12-19
SKU-00713,Resep 00713,apotek_resep,203000,14.4,Soho Global,1,2016-05-18
SKU-00714,Resep 00714,apotek_resep,134000,8.3,Indofarma,1,2014-08-18
SKU-00715,Resep 00715,apotek_resep,199000,11.2,Kalbe Farma,1,2012-05-10
SKU-00716,Resep 00716,apotek_resep,173000,13.8,Wardah,1,2014-07-06
SKU-00717,Resep 00717,apotek_resep,134000,14.3,Pyridam Farma,0,2014-08-03
SKU-00718,Resep 00718,apotek_resep,162000,13.2,Abbott Nutrition,1,2016-05-21
SKU-00719,Resep 00719,apotek_resep,185000,11.3,Sanbe,1,2019-01-28
SKU-00720,Resep 00720,apotek_resep,73036,9.1,Dexa Medica,1,2017-12-05
SKU-00721,Resep 00721,apotek_resep,98686,9.1,PIM Pharma,1,2015-01-10
SKU-00722,Resep 00722,apotek_resep,81457,11.7,Pharos Indonesia,1,2012-02-20
SKU-00723,Resep 00723,apotek_resep,202000,9.2,Bristol-Myers ID,1,2014-05-22
SKU-00724,Resep 00724,apotek_resep,188000,12.8,Sanbe,1,2015-03-01
SKU-00725,Resep 00725,apotek_resep,40900,11.6,P&G Indonesia,1,2016-06-06
SKU-00726,Resep 00726,apotek_resep,31848,9.5,OmronID,1,2013-09-20
SKU-00727,Resep 00727,apotek_resep,186000,13.8,OmronID,1,2018-12-25
SKU-00728,Resep 00728,apotek_resep,215000,8.8,L'Oreal Indonesia,1,2011-03-01
SKU-00729,Resep 00729,apotek_resep,131000,10.4,P&G Indonesia,1,2017-10-17
SKU-00730,Resep 00730,apotek_resep,205000,14.8,Tempo Scan,1,2010-12-27
SKU-00731,Resep 00731,apotek_resep,36089,9.6,Combiphar,1,2014-03-07
SKU-00732,Resep 00732,apotek_resep,39135,14.9,Mustika Ratu,1,2011-02-01
SKU-00733,Resep 00733,apotek_resep,208000,11.4,Mustika Ratu,0,2011-01-26
SKU-00734,Resep 00734,apotek_resep,178000,11.6,Dexa Medica,1,2014-01-03
SKU-00735,Resep 00735,apotek_resep,84074,12.7,Sanbe,1,2019-04-19
SKU-00736,Resep 00736,apotek_resep,241000,9.4,P&G Indonesia,0,2012-12-09
SKU-00737,Resep 00737,apotek_resep,157000,10.4,Tempo Scan,1,2019-04-17
SKU-00738,Resep 00738,apotek_resep,154000,8.5,Abbott Nutrition,1,2018-04-23
SKU-00739,Resep 00739,apotek_resep,55213,14.7,Tempo Scan,1,2018-01-24
SKU-00740,Resep 00740,apotek_resep,30869,14.5,OmronID,1,2017-06-23
SKU-00741,Resep 00741,apotek_resep,160000,9.3,Sanbe,1,2015-07-14
SKU-00742,Resep 00742,apotek_resep,61170,11.6,Mustika Ratu,1,2015-02-15
SKU-00743,Resep 00743,apotek_resep,33918,11.6,Wardah,1,2014-09-24
SKU-00744,Resep 00744,apotek_resep,15645,8.6,Wardah,1,2014-08-20
SKU-00745,Resep 00745,apotek_resep,198000,10.2,L'Oreal Indonesia,1,2016-05-28
SKU-00746,Resep 00746,apotek_resep,117000,9.3,Pharos Indonesia,1,2017-11-12
SKU-00747,Resep 00747,apotek_resep,52001,8.1,Wardah,1,2016-08-17
SKU-00748,Resep 00748,apotek_resep,178000,12.7,Sanbe,1,2016-12-19
SKU-00749,Resep 00749,apotek_resep,31665,13.2,Tempo Scan,1,2013-06-07
SKU-00750,Resep 00750,apotek_resep,161000,13.9,Unilever Wellness,1,2016-12-16
SKU-00751,Resep 00751,apotek_resep,78011,13.4,Abbott Nutrition,1,2016-06-16
SKU-00752,Resep 00752,apotek_resep,180000,12.2,Unilever Wellness,1,2018-05-05
SKU-00753,Resep 00753,apotek_resep,206000,11.2,Sanbe,1,2017-04-21
SKU-00754,Resep 00754,apotek_resep,40286,8.2,Dexa Medica,1,2017-11-01
SKU-00755,Resep 00755,apotek_resep,51948,10.7,Bristol-Myers ID,1,2019-10-04
SKU-00756,Resep 00756,apotek_resep,204000,8.5,OmronID,1,2017-04-10
SKU-00757,Resep 00757,apotek_resep,179000,11.5,OmronID,1,2015-09-18
SKU-00758,Resep 00758,apotek_resep,9632,14.7,Dexa Medica,1,2011-07-15
SKU-00759,Resep 00759,apotek_resep,87459,14.0,L'Oreal Indonesia,1,2010-03-18
SKU-00760,Resep 00760,apotek_resep,178000,14.0,Indofarma,1,2012-08-14
SKU-00761,Resep 00761,apotek_resep,40255,10.2,Unilever Wellness,1,2011-10-22
SKU-00762,Resep 00762,apotek_resep,134000,12.6,Beurer ID,1,2017-09-28
SKU-00763,Resep 00763,apotek_resep,45975,11.5,Unilever Wellness,1,2019-07-20
SKU-00764,Resep 00764,apotek_resep,182000,10.5,Indofarma,1,2010-10-02
SKU-00765,Resep 00765,apotek_resep,38606,13.9,P&G Indonesia,1,2019-01-25
SKU-00766,Resep 00766,apotek_resep,239000,12.4,Unilever Wellness,1,2015-06-14
SKU-00767,Resep 00767,apotek_resep,97083,8.4,Pyridam Farma,1,2014-10-03
SKU-00768,Resep 00768,apotek_resep,244000,12.8,Indofarma,1,2012-01-18
SKU-00769,Resep 00769,apotek_resep,90489,8.3,Mustika Ratu,1,2016-05-01
SKU-00770,Resep 00770,apotek_resep,187000,11.3,Kalbe Farma,1,2016-10-13
SKU-00771,Resep 00771,apotek_resep,89520,12.0,Wardah,1,2013-06-16
SKU-00772,Resep 00772,apotek_resep,137000,13.7,Bristol-Myers ID,1,2014-06-14
SKU-00773,Resep 00773,apotek_resep,57889,11.5,Pharos Indonesia,1,2018-04-10
SKU-00774,Resep 00774,apotek_resep,74508,8.3,Abbott Nutrition,1,2013-10-24
SKU-00775,Resep 00775,apotek_resep,29106,13.0,Abbott Nutrition,1,2015-05-03
SKU-00776,Resep 00776,apotek_resep,153000,13.6,Wardah,1,2015-02-21
SKU-00777,Resep 00777,apotek_resep,221000,10.1,Indofarma,1,2018-06-07
SKU-00778,Resep 00778,apotek_resep,114000,10.8,OmronID,1,2018-03-01
SKU-00779,Resep 00779,apotek_resep,170000,12.9,Tempo Scan,1,2013-11-27
SKU-00780,Resep 00780,apotek_resep,200000,14.6,PIM Pharma,1,2018-10-28
SKU-00781,Resep 00781,apotek_resep,207000,14.3,Abbott Nutrition,1,2010-09-07
SKU-00782,Resep 00782,apotek_resep,100000,11.2,Pyridam Farma,1,2014-07-14
SKU-00783,Resep 00783,apotek_resep,88533,14.0,Pharos Indonesia,1,2016-05-27
SKU-00784,Resep 00784,apotek_resep,80247,12.5,PIM Pharma,1,2013-07-08
SKU-00785,Resep 00785,apotek_resep,34768,9.0,Kalbe Farma,1,2014-08-16
SKU-00786,Resep 00786,apotek_resep,152000,14.9,Mustika Ratu,1,2010-04-06
SKU-00787,Resep 00787,apotek_resep,76489,9.0,PIM Pharma,1,2014-11-18
SKU-00788,Resep 00788,apotek_resep,51133,12.5,Dexa Medica,1,2017-01-02
SKU-00789,Resep 00789,apotek_resep,230000,14.3,Bristol-Myers ID,1,2011-07-12
SKU-00790,Resep 00790,apotek_resep,181000,12.6,Pharos Indonesia,1,2012-04-04
SKU-00791,Resep 00791,apotek_resep,155000,13.1,Sanbe,1,2019-09-09
SKU-00792,Resep 00792,apotek_resep,135000,14.2,Pyridam Farma,1,2015-06-27
SKU-00793,Resep 00793,apotek_resep,158000,13.2,Pyridam Farma,1,2013-03-04
SKU-00794,Resep 00794,apotek_resep,50915,9.5,PIM Pharma,1,2014-10-02
SKU-00795,Resep 00795,apotek_resep,134000,11.7,Sanbe,1,2016-08-22
SKU-00796,Resep 00796,apotek_resep,69578,14.7,Combiphar,1,2015-05-01
SKU-00797,Resep 00797,apotek_resep,174000,14.8,Dexa Medica,1,2010-12-26
SKU-00798,Resep 00798,apotek_resep,181000,9.7,Beurer ID,1,2015-11-04
SKU-00799,Resep 00799,apotek_resep,145000,14.1,L'Oreal Indonesia,1,2016-05-10
SKU-00800,Resep 00800,apotek_resep,28658,14.6,Pyridam Farma,1,2012-08-21
SKU-00801,Otc 00801,apotek_otc,44573,20.8,Mustika Ratu,1,2014-02-27
SKU-00802,Otc 00802,apotek_otc,67447,16.7,Mustika Ratu,1,2015-12-14
SKU-00803,Otc 00803,apotek_otc,16159,20.2,PIM Pharma,1,2015-07-20
SKU-00804,Otc 00804,apotek_otc,74791,19.4,L'Oreal Indonesia,1,2010-11-21
SKU-00805,Otc 00805,apotek_otc,27083,18.3,Combiphar,0,2013-11-10
SKU-00806,Otc 00806,apotek_otc,44120,17.8,Sanbe,1,2018-12-25
SKU-00807,Otc 00807,apotek_otc,20051,20.5,Mustika Ratu,1,2015-08-16
SKU-00808,Otc 00808,apotek_otc,20499,14.6,Abbott Nutrition,1,2014-04-03
SKU-00809,Otc 00809,apotek_otc,57328,15.7,Unilever Wellness,1,2019-04-01
SKU-00810,Otc 00810,apotek_otc,6010,21.2,Pyridam Farma,1,2017-04-09
SKU-00811,Otc 00811,apotek_otc,25119,12.5,Mustika Ratu,1,2012-02-12
SKU-00812,Otc 00812,apotek_otc,25298,21.5,Sanbe,0,2018-07-25
SKU-00813,Otc 00813,apotek_otc,62468,20.3,Wardah,1,2013-04-28
SKU-00814,Otc 00814,apotek_otc,37891,14.9,Wardah,1,2016-04-20
SKU-00815,Otc 00815,apotek_otc,31254,22.0,Indofarma,1,2013-07-06
SKU-00816,Otc 00816,apotek_otc,56546,19.9,Kalbe Farma,1,2014-04-20
SKU-00817,Otc 00817,apotek_otc,62110,21.1,P&G Indonesia,1,2017-02-01
SKU-00818,Otc 00818,apotek_otc,64457,13.3,Bristol-Myers ID,1,2016-11-07
SKU-00819,Otc 00819,apotek_otc,53265,19.1,PIM Pharma,1,2018-01-02
SKU-00820,Otc 00820,apotek_otc,46628,21.3,Wardah,1,2019-11-26
SKU-00821,Otc 00821,apotek_otc,8965,12.1,OmronID,1,2014-07-22
SKU-00822,Otc 00822,apotek_otc,51614,13.3,Beurer ID,0,2012-05-06
SKU-00823,Otc 00823,apotek_otc,69027,16.9,Bristol-Myers ID,1,2012-02-11
SKU-00824,Otc 00824,apotek_otc,72523,16.3,PIM Pharma,1,2010-03-16
SKU-00825,Otc 00825,apotek_otc,39831,19.5,Mustika Ratu,1,2014-10-27
SKU-00826,Otc 00826,apotek_otc,37571,17.2,Mustika Ratu,1,2015-12-16
SKU-00827,Otc 00827,apotek_otc,22826,17.6,L'Oreal Indonesia,1,2012-01-08
SKU-00828,Otc 00828,apotek_otc,27004,12.4,PIM Pharma,1,2017-07-04
SKU-00829,Otc 00829,apotek_otc,67868,12.4,P&G Indonesia,1,2018-08-15
SKU-00830,Otc 00830,apotek_otc,67616,13.1,Combiphar,1,2011-04-28
SKU-00831,Otc 00831,apotek_otc,40239,13.8,Tempo Scan,1,2014-10-22
SKU-00832,Otc 00832,apotek_otc,79765,14.1,Kalbe Farma,1,2019-03-14
SKU-00833,Otc 00833,apotek_otc,13070,14.5,Wardah,1,2015-01-10
SKU-00834,Otc 00834,apotek_otc,18989,15.9,Abbott Nutrition,1,2011-06-05
SKU-00835,Otc 00835,apotek_otc,6784,12.8,Wardah,1,2014-10-22
SKU-00836,Otc 00836,apotek_otc,3760,15.3,Dexa Medica,1,2017-06-24
SKU-00837,Otc 00837,apotek_otc,77600,13.3,Dexa Medica,1,2014-06-26
SKU-00838,Otc 00838,apotek_otc,10279,19.4,Beurer ID,1,2016-02-13
SKU-00839,Otc 00839,apotek_otc,36444,13.8,Unilever Wellness,1,2013-03-13
SKU-00840,Otc 00840,apotek_otc,55742,14.8,Combiphar,1,2017-07-24
SKU-00841,Otc 00841,apotek_otc,43645,21.0,Combiphar,1,2011-06-17
SKU-00842,Otc 00842,apotek_otc,29197,16.9,Unilever Wellness,1,2019-10-14
SKU-00843,Otc 00843,apotek_otc,14825,19.6,P&G Indonesia,1,2016-11-14
SKU-00844,Otc 00844,apotek_otc,15182,12.4,Bristol-Myers ID,1,2013-11-22
SKU-00845,Otc 00845,apotek_otc,23325,21.3,OmronID,1,2018-02-10
SKU-00846,Otc 00846,apotek_otc,64370,16.4,Wardah,1,2012-11-10
SKU-00847,Otc 00847,apotek_otc,35591,17.2,Indofarma,1,2018-02-02
SKU-00848,Otc 00848,apotek_otc,70294,13.1,Mustika Ratu,1,2017-11-24
SKU-00849,Otc 00849,apotek_otc,77511,20.1,P&G Indonesia,1,2011-09-01
SKU-00850,Otc 00850,apotek_otc,17933,19.4,L'Oreal Indonesia,1,2012-07-02
SKU-00851,Otc 00851,apotek_otc,13917,16.2,Indofarma,1,2017-11-15
SKU-00852,Otc 00852,apotek_otc,37743,15.4,Tempo Scan,1,2011-12-20
SKU-00853,Otc 00853,apotek_otc,36989,20.7,Sanbe,1,2010-01-13
SKU-00854,Otc 00854,apotek_otc,18293,12.1,Wardah,1,2016-11-24
SKU-00855,Otc 00855,apotek_otc,66795,15.0,P&G Indonesia,1,2016-05-03
SKU-00856,Otc 00856,apotek_otc,19395,13.4,Soho Global,1,2010-12-07
SKU-00857,Otc 00857,apotek_otc,6514,14.1,Combiphar,1,2016-11-28
SKU-00858,Otc 00858,apotek_otc,73593,13.9,Indofarma,1,2012-08-14
SKU-00859,Otc 00859,apotek_otc,5859,13.2,Combiphar,1,2017-08-16
SKU-00860,Otc 00860,apotek_otc,5572,20.6,Abbott Nutrition,1,2014-10-27
SKU-00861,Otc 00861,apotek_otc,54345,12.5,Kalbe Farma,1,2016-07-28
SKU-00862,Otc 00862,apotek_otc,67972,19.4,Beurer ID,1,2010-08-13
SKU-00863,Otc 00863,apotek_otc,66714,17.1,Wardah,1,2010-09-01
SKU-00864,Otc 00864,apotek_otc,58312,17.8,Beurer ID,1,2016-08-04
SKU-00865,Otc 00865,apotek_otc,67852,18.2,P&G Indonesia,1,2016-01-06
SKU-00866,Otc 00866,apotek_otc,40750,19.3,Wardah,1,2013-09-08
SKU-00867,Otc 00867,apotek_otc,47453,21.2,L'Oreal Indonesia,1,2014-12-23
SKU-00868,Otc 00868,apotek_otc,54166,21.6,P&G Indonesia,1,2012-10-07
SKU-00869,Otc 00869,apotek_otc,40022,18.9,Pharos Indonesia,1,2012-03-07
SKU-00870,Otc 00870,apotek_otc,23488,18.1,Sanbe,1,2017-05-08
SKU-00871,Otc 00871,apotek_otc,30450,17.6,Kalbe Farma,1,2014-06-22
SKU-00872,Otc 00872,apotek_otc,23788,13.7,OmronID,0,2011-06-14
SKU-00873,Otc 00873,apotek_otc,17938,18.2,Sanbe,1,2017-05-11
SKU-00874,Otc 00874,apotek_otc,49562,19.7,Beurer ID,1,2012-12-28
SKU-00875,Otc 00875,apotek_otc,70552,18.0,Sanbe,1,2017-08-27
SKU-00876,Otc 00876,apotek_otc,17539,21.7,Sanbe,1,2010-09-04
SKU-00877,Otc 00877,apotek_otc,24895,18.3,Soho Global,1,2012-12-10
SKU-00878,Otc 00878,apotek_otc,60870,19.6,Wardah,1,2011-03-21
SKU-00879,Otc 00879,apotek_otc,50675,15.3,Combiphar,1,2013-08-14
SKU-00880,Otc 00880,apotek_otc,3863,14.5,Wardah,1,2018-03-03
SKU-00881,Otc 00881,apotek_otc,37867,15.7,Mustika Ratu,1,2013-03-25
SKU-00882,Otc 00882,apotek_otc,72422,16.2,Pyridam Farma,1,2016-07-14
SKU-00883,Otc 00883,apotek_otc,63129,21.5,OmronID,1,2015-01-15
SKU-00884,Otc 00884,apotek_otc,22082,19.7,OmronID,1,2011-06-11
SKU-00885,Otc 00885,apotek_otc,55645,21.8,Tempo Scan,1,2016-01-22
SKU-00886,Otc 00886,apotek_otc,22785,21.0,Dexa Medica,1,2018-05-14
SKU-00887,Otc 00887,apotek_otc,55691,20.9,Beurer ID,1,2015-06-01
SKU-00888,Otc 00888,apotek_otc,39671,21.0,Combiphar,1,2017-11-07
SKU-00889,Otc 00889,apotek_otc,74358,18.2,L'Oreal Indonesia,1,2016-04-10
SKU-00890,Otc 00890,apotek_otc,14046,12.4,Bristol-Myers ID,1,2012-09-18
SKU-00891,Otc 00891,apotek_otc,40214,14.1,OmronID,1,2018-06-25
SKU-00892,Otc 00892,apotek_otc,23975,12.2,Beurer ID,1,2013-05-24
SKU-00893,Otc 00893,apotek_otc,58410,21.9,Sanbe,1,2015-05-21
SKU-00894,Otc 00894,apotek_otc,69518,15.5,Dexa Medica,1,2011-08-10
SKU-00895,Otc 00895,apotek_otc,78030,19.4,L'Oreal Indonesia,1,2013-12-19
SKU-00896,Otc 00896,apotek_otc,77133,19.1,Beurer ID,1,2013-06-10
SKU-00897,Otc 00897,apotek_otc,40294,18.7,Abbott Nutrition,1,2016-09-24
SKU-00898,Otc 00898,apotek_otc,35457,13.1,OmronID,1,2015-08-04
SKU-00899,Otc 00899,apotek_otc,22209,19.1,Mustika Ratu,1,2010-07-05
SKU-00900,Otc 00900,apotek_otc,65423,14.1,Pharos Indonesia,1,2018-07-19
SKU-00901,Otc 00901,apotek_otc,76265,17.2,Unilever Wellness,1,2019-08-21
SKU-00902,Otc 00902,apotek_otc,58498,22.0,Wardah,1,2016-03-05
SKU-00903,Otc 00903,apotek_otc,69294,13.3,L'Oreal Indonesia,1,2018-09-04
SKU-00904,Otc 00904,apotek_otc,30871,16.6,Dexa Medica,1,2018-06-04
SKU-00905,Otc 00905,apotek_otc,56558,13.1,P&G Indonesia,1,2010-09-05
SKU-00906,Otc 00906,apotek_otc,18432,15.7,P&G Indonesia,1,2017-01-26
SKU-00907,Otc 00907,apotek_otc,21726,13.4,Abbott Nutrition,1,2014-05-07
SKU-00908,Otc 00908,apotek_otc,26996,20.2,Wardah,0,2018-06-03
SKU-00909,Otc 00909,apotek_otc,8856,16.2,Abbott Nutrition,1,2017-06-26
SKU-00910,Otc 00910,apotek_otc,52454,16.8,Combiphar,1,2018-11-15
SKU-00911,Otc 00911,apotek_otc,61973,18.7,Combiphar,1,2015-02-26
SKU-00912,Otc 00912,apotek_otc,56690,15.9,Unilever Wellness,1,2010-11-15
SKU-00913,Otc 00913,apotek_otc,39356,18.5,Tempo Scan,1,2019-11-26
SKU-00914,Otc 00914,apotek_otc,43481,17.6,Sanbe,1,2011-04-20
SKU-00915,Otc 00915,apotek_otc,74019,17.8,Dexa Medica,1,2018-04-25
SKU-00916,Otc 00916,apotek_otc,65368,17.0,Kalbe Farma,1,2018-03-01
SKU-00917,Otc 00917,apotek_otc,39039,19.9,Pyridam Farma,1,2019-08-03
SKU-00918,Otc 00918,apotek_otc,72932,18.1,Unilever Wellness,1,2017-01-11
SKU-00919,Otc 00919,apotek_otc,60280,13.8,Kalbe Farma,1,2015-07-09
SKU-00920,Otc 00920,apotek_otc,14930,13.1,Sanbe,1,2014-03-06
SKU-00921,Otc 00921,apotek_otc,36496,19.7,Combiphar,1,2016-11-06
SKU-00922,Otc 00922,apotek_otc,10721,18.1,Bristol-Myers ID,1,2010-05-13
SKU-00923,Otc 00923,apotek_otc,15942,15.2,Mustika Ratu,1,2014-07-27
SKU-00924,Otc 00924,apotek_otc,18855,12.5,Pyridam Farma,1,2019-04-16
SKU-00925,Otc 00925,apotek_otc,69666,19.5,Unilever Wellness,1,2014-01-11
SKU-00926,Otc 00926,apotek_otc,63925,17.5,Pharos Indonesia,1,2016-11-08
SKU-00927,Otc 00927,apotek_otc,5440,14.7,Abbott Nutrition,1,2013-09-21
